time,gFx,gFy,gFz,TgF
15.606000,0.7140,-0.4687,0.2466,0.889
15.606000,0.7035,-0.4714,0.2444,0.881
15.606000,0.6947,-0.4743,0.2456,0.876
15.606000,0.6895,-0.4785,0.2488,0.875
15.607000,0.6849,-0.4824,0.2519,0.875
15.607000,0.6827,-0.4880,0.2546,0.877
15.607000,0.6820,-0.4948,0.2558,0.881
15.607000,0.6832,-0.5026,0.2524,0.885
15.608000,0.6861,-0.5100,0.2522,0.891
15.608000,0.6883,-0.5158,0.2546,0.897
15.612000,0.6886,-0.5241,0.2580,0.903
15.617000,0.6873,-0.5344,0.2578,0.908
15.621000,0.6864,-0.5454,0.2539,0.913
15.624000,0.6834,-0.5549,0.2517,0.916
15.628000,0.6798,-0.5635,0.2478,0.917
15.639000,0.6737,-0.5735,0.2446,0.918
15.641000,0.6668,-0.5835,0.2429,0.919
15.642000,0.6600,-0.5945,0.2365,0.919
15.644000,0.6541,-0.6045,0.2282,0.919
15.692000,0.6490,-0.6133,0.2148,0.918
15.693000,0.6456,-0.6209,0.2043,0.919
15.693000,0.6463,-0.6270,0.1916,0.921
15.694000,0.6483,-0.6336,0.1801,0.924
15.694000,0.6480,-0.6431,0.1794,0.930
15.694000,0.6470,-0.6529,0.1813,0.937
15.694000,0.6443,-0.6649,0.1789,0.943
15.694000,0.6407,-0.6790,0.1757,0.950
15.694000,0.6395,-0.6925,0.1723,0.958
15.694000,0.6368,-0.7037,0.1640,0.963
15.695000,0.6297,-0.7181,0.1530,0.967
15.695000,0.6214,-0.7318,0.1435,0.971
15.703000,0.6136,-0.7450,0.1347,0.974
15.704000,0.6055,-0.7572,0.1254,0.978
15.704000,0.5979,-0.7692,0.1195,0.982
15.709000,0.5926,-0.7797,0.1193,0.987
15.712000,0.5857,-0.7902,0.1222,0.991
15.717000,0.5786,-0.8031,0.1281,0.998
15.720000,0.5723,-0.8149,0.1344,1.005
15.724000,0.5706,-0.8261,0.1410,1.014
15.728000,0.5703,-0.8364,0.1505,1.023
15.733000,0.5696,-0.8478,0.1628,1.034
15.737000,0.5701,-0.8584,0.1733,1.045
15.740000,0.5723,-0.8669,0.1840,1.055
15.744000,0.5723,-0.8789,0.1962,1.067
15.788000,0.5713,-0.8904,0.2087,1.078
15.789000,0.5701,-0.9004,0.2231,1.089
15.789000,0.5711,-0.9089,0.2370,1.099
15.790000,0.5728,-0.9163,0.2517,1.109
15.790000,0.5767,-0.9243,0.2678,1.122
15.790000,0.5845,-0.9324,0.2805,1.136
15.790000,0.5972,-0.9419,0.2913,1.153
15.790000,0.6126,-0.9541,0.2988,1.173
15.791000,0.6309,-0.9698,0.3079,1.197
15.791000,0.6507,-0.9878,0.3194,1.225
15.791000,0.6732,-1.0040,0.3316,1.253
15.793000,0.6934,-1.0211,0.3458,1.282
15.798000,0.7088,-1.0357,0.3619,1.306
15.801000,0.7230,-1.0472,0.3814,1.328
15.804000,0.7345,-1.0536,0.3983,1.345
15.808000,0.7467,-1.0548,0.4105,1.356
15.814000,0.7614,-1.0518,0.4188,1.364
15.816000,0.7812,-1.0450,0.4230,1.372
15.821000,0.8029,-1.0352,0.4237,1.377
15.824000,0.8242,-1.0257,0.4225,1.382
15.829000,0.8410,-1.0189,0.4215,1.387
15.832000,0.8530,-1.0157,0.4188,1.391
15.836000,0.8596,-1.0172,0.4144,1.395
15.840000,0.8630,-1.0213,0.4105,1.399
15.844000,0.8618,-1.0279,0.4068,1.402
15.850000,0.8576,-1.0347,0.4034,1.403
15.853000,0.8530,-1.0389,0.4022,1.403
15.855000,0.8501,-1.0411,0.4056,1.404
15.860000,0.8498,-1.0384,0.4149,1.404
15.900000,0.8496,-1.0321,0.4283,1.404
15.901000,0.8527,-1.0245,0.4437,1.405
15.902000,0.8603,-1.0118,0.4618,1.406
15.902000,0.8708,-0.9937,0.4779,1.405
15.902000,0.8855,-0.9717,0.4950,1.405
15.902000,0.9028,-0.9439,0.5165,1.405
15.903000,0.9229,-0.9123,0.5392,1.405
15.903000,0.9456,-0.8772,0.5588,1.406
15.904000,0.9688,-0.8381,0.5742,1.404
15.904000,0.9688,-0.7943,0.5849,1.383
15.904000,1.0220,-0.7455,0.5918,1.397
15.908000,1.0528,-0.6915,0.5967,1.394
15.912000,1.0875,-0.6353,0.5971,1.394
15.917000,1.1249,-0.5779,0.5910,1.396
15.921000,1.1625,-0.5217,0.5786,1.399
15.925000,1.2011,-0.4660,0.5593,1.405
15.928000,1.2385,-0.4130,0.5322,1.410
15.932000,1.2720,-0.3644,0.4987,1.414
15.936000,1.2993,-0.3204,0.4620,1.416
15.940000,1.3208,-0.2815,0.4195,1.414
15.944000,1.3374,-0.2488,0.3707,1.410
15.950000,1.3477,-0.2217,0.3162,1.402
15.952000,1.3509,-0.2017,0.2600,1.390
15.955000,1.3462,-0.1877,0.2038,1.374
15.959000,1.3355,-0.1792,0.1493,1.356
15.997000,1.3191,-0.1762,0.0919,1.334
15.997000,1.2991,-0.1799,0.0335,1.312
15.998000,1.2761,-0.1872,-0.0222,1.290
15.998000,1.2517,-0.1980,-0.0762,1.270
15.998000,1.2251,-0.2102,-0.1275,1.249
15.998000,1.1960,-0.2266,-0.1763,1.230
15.998000,1.1684,-0.2395,-0.2225,1.213
15.999000,1.1405,-0.2500,-0.2631,1.197
15.999000,1.1102,-0.2578,-0.2958,1.178
16.000000,1.0663,-0.2625,-0.3114,1.141
16.004000,1.0330,-0.2720,-0.3342,1.119
16.008000,1.0101,-0.2823,-0.3610,1.109
16.012000,0.9932,-0.2935,-0.3850,1.105
16.016000,0.9764,-0.3043,-0.4072,1.101
16.021000,0.9612,-0.3106,-0.4199,1.094
16.024000,0.9456,-0.3165,-0.4289,1.085
16.028000,0.9304,-0.3170,-0.4372,1.076
16.032000,0.9111,-0.3109,-0.4387,1.058
16.037000,0.8891,-0.2996,-0.4331,1.033
16.041000,0.8645,-0.2828,-0.4228,1.003
16.044000,0.8391,-0.2635,-0.4094,0.970
16.049000,0.8154,-0.2415,-0.3933,0.937
16.052000,0.7948,-0.2183,-0.3742,0.905
16.057000,0.7809,-0.1953,-0.3530,0.879
16.060000,0.7702,-0.1728,-0.3305,0.856
16.067000,0.7619,-0.1523,-0.3026,0.834
16.069000,0.7565,-0.1355,-0.2731,0.816
16.074000,0.7506,-0.1213,-0.2425,0.798
16.076000,0.7445,-0.1103,-0.2100,0.781
16.123000,0.7364,-0.1012,-0.1795,0.765
16.124000,0.7279,-0.0947,-0.1512,0.749
16.124000,0.7189,-0.0910,-0.1248,0.735
16.124000,0.7098,-0.0888,-0.1006,0.722
16.124000,0.7008,-0.0868,-0.0774,0.710
16.125000,0.6922,-0.0854,-0.0556,0.700
16.125000,0.6849,-0.0859,-0.0354,0.691
16.125000,0.6790,-0.0854,-0.0153,0.685
16.125000,0.6722,-0.0863,0.0032,0.678
16.125000,0.6649,-0.0885,0.0213,0.671
16.126000,0.6546,-0.0956,0.0369,0.663
16.129000,0.6424,-0.1044,0.0511,0.653
16.130000,0.6275,-0.1157,0.0643,0.641
16.133000,0.6150,-0.1279,0.0765,0.633
16.137000,0.6013,-0.1425,0.0841,0.624
16.140000,0.5860,-0.1604,0.0905,0.614
16.144000,0.5693,-0.1811,0.0951,0.605
16.148000,0.5522,-0.2041,0.1000,0.597
16.152000,0.5359,-0.2280,0.1063,0.592
16.156000,0.5222,-0.2520,0.1122,0.591
16.161000,0.5107,-0.2747,0.1139,0.591
16.172000,0.5012,-0.2960,0.1139,0.593
16.173000,0.4934,-0.3131,0.1139,0.595
16.173000,0.4880,-0.3282,0.1149,0.599
16.176000,0.4858,-0.3404,0.1161,0.604
16.221000,0.4873,-0.3534,0.1185,0.613
16.221000,0.4914,-0.3646,0.1234,0.624
16.221000,0.5002,-0.3798,0.1322,0.642
16.222000,0.5124,-0.3951,0.1422,0.663
16.222000,0.5290,-0.4108,0.1518,0.687
16.222000,0.5491,-0.4272,0.1606,0.714
16.222000,0.5706,-0.4447,0.1706,0.743
16.222000,0.5926,-0.4589,0.1796,0.771
16.223000,0.6138,-0.4733,0.1913,0.798
16.223000,0.6326,-0.4860,0.2036,0.823
16.223000,0.6497,-0.4997,0.2163,0.848
16.225000,0.6644,-0.5134,0.2263,0.870
16.228000,0.6744,-0.5249,0.2343,0.886
16.232000,0.6820,-0.5351,0.2407,0.900
16.236000,0.6869,-0.5437,0.2456,0.910
16.240000,0.6903,-0.5505,0.2500,0.918
16.243000,0.6932,-0.5557,0.2566,0.925
16.248000,0.6971,-0.5586,0.2620,0.931
16.252000,0.7013,-0.5613,0.2664,0.937
16.256000,0.7101,-0.5603,0.2747,0.945
16.260000,0.7230,-0.5579,0.2810,0.955
16.264000,0.7394,-0.5527,0.2854,0.966
16.269000,0.7562,-0.5456,0.2896,0.976
16.272000,0.7748,-0.5386,0.2944,0.988
16.276000,0.7961,-0.5283,0.3010,1.002
16.283000,0.8198,-0.5183,0.3081,1.018
16.284000,0.8437,-0.5080,0.3162,1.034
16.287000,0.8706,-0.5014,0.3238,1.056
16.291000,0.8977,-0.4997,0.3286,1.079
16.331000,0.9246,-0.5007,0.3282,1.101
16.332000,0.9512,-0.5053,0.3235,1.125
16.332000,0.9749,-0.5129,0.3186,1.147
16.332000,0.9998,-0.5217,0.3177,1.172
16.332000,1.0279,-0.5339,0.3177,1.201
16.332000,1.0565,-0.5461,0.3140,1.230
16.333000,1.0841,-0.5579,0.3089,1.258
16.333000,1.1093,-0.5706,0.3047,1.284
16.333000,1.1337,-0.5835,0.3013,1.310
16.333000,1.1552,-0.5996,0.2952,1.335
16.335000,1.1762,-0.6170,0.2835,1.358
16.340000,1.1972,-0.6299,0.2666,1.379
16.344000,1.2165,-0.6395,0.2500,1.397
16.349000,1.2353,-0.6458,0.2309,1.413
16.352000,1.2522,-0.6541,0.2102,1.428
16.356000,1.2678,-0.6644,0.1892,1.444
16.360000,1.2827,-0.6712,0.1664,1.457
16.364000,1.2964,-0.6761,0.1405,1.469
16.368000,1.3106,-0.6793,0.1134,1.480
16.372000,1.3257,-0.6832,0.0917,1.494
16.376000,1.3394,-0.6890,0.0836,1.509
16.380000,1.3538,-0.6932,0.0812,1.523
16.385000,1.3685,-0.6974,0.0809,1.538
16.388000,1.3819,-0.7027,0.0843,1.553
16.392000,1.3936,-0.7074,0.0853,1.565
16.401000,1.4022,-0.7113,0.0831,1.574
16.402000,1.4073,-0.7145,0.0785,1.580
16.404000,1.4102,-0.7179,0.0782,1.584
16.410000,1.4122,-0.7191,0.0777,1.587
16.412000,1.4120,-0.7193,0.0802,1.587
16.448000,1.4049,-0.7201,0.0878,1.581
16.448000,1.3956,-0.7201,0.1014,1.574
16.448000,1.3865,-0.7193,0.1163,1.566
16.449000,1.3795,-0.7196,0.1352,1.562
16.449000,1.3726,-0.7184,0.1484,1.556
16.449000,1.3687,-0.7147,0.1669,1.553
16.449000,1.3680,-0.7062,0.1909,1.551
16.449000,1.3658,-0.6961,0.2141,1.548
16.450000,1.3587,-0.6839,0.2419,1.540
16.452000,1.3492,-0.6700,0.2705,1.530
16.456000,1.3379,-0.6534,0.3001,1.519
16.460000,1.3235,-0.6333,0.3284,1.504
16.464000,1.3054,-0.6087,0.3487,1.482
16.469000,1.2859,-0.5794,0.3665,1.457
16.472000,1.2671,-0.5459,0.3726,1.429
16.476000,1.2534,-0.5070,0.3751,1.403
16.480000,1.2431,-0.4650,0.3841,1.382
16.484000,1.2343,-0.4206,0.3949,1.362
16.488000,1.2285,-0.3771,0.4039,1.347
16.493000,1.2236,-0.3353,0.4139,1.335
16.504000,1.2199,-0.2962,0.4183,1.323
16.505000,1.2180,-0.2586,0.4154,1.313
16.505000,1.2182,-0.2258,0.4010,1.302
16.508000,1.2175,-0.1970,0.3795,1.290
16.512000,1.2128,-0.1762,0.3516,1.275
16.558000,1.2043,-0.1596,0.3296,1.259
16.559000,1.1913,-0.1472,0.3155,1.241
16.559000,1.1760,-0.1391,0.3067,1.223
16.560000,1.1586,-0.1386,0.2930,1.203
16.560000,1.1400,-0.1430,0.2725,1.181
16.560000,1.1193,-0.1508,0.2424,1.155
16.560000,1.0997,-0.1611,0.2155,1.132
16.561000,1.0797,-0.1743,0.1806,1.108
16.561000,1.0616,-0.1919,0.1378,1.088
16.561000,1.0448,-0.2127,0.0907,1.070
16.561000,1.0289,-0.2383,0.0575,1.058
16.562000,1.0145,-0.2659,0.0299,1.049
16.570000,1.0018,-0.2957,0.0150,1.045
16.571000,0.9910,-0.3231,0.0084,1.042
16.572000,0.9844,-0.3441,-0.0017,1.043
16.576000,0.9776,-0.3619,-0.0078,1.042
16.581000,0.9715,-0.3793,-0.0178,1.043
16.584000,0.9661,-0.3949,-0.0317,1.044
16.588000,0.9632,-0.4069,-0.0412,1.046
16.592000,0.9651,-0.4120,-0.0322,1.050
16.596000,0.9724,-0.4179,-0.0432,1.059
16.600000,0.9849,-0.4218,-0.0552,1.073
16.607000,0.9983,-0.4237,-0.0596,1.086
16.608000,1.0135,-0.4220,-0.0679,1.100
16.615000,1.0286,-0.4213,-0.0725,1.114
16.617000,1.0413,-0.4206,-0.0674,1.125
16.620000,1.0521,-0.4159,-0.0598,1.133
16.624000,1.0653,-0.4071,-0.0554,1.142
16.628000,1.0817,-0.3978,-0.0578,1.154
16.663000,1.0961,-0.3932,-0.0556,1.166
16.663000,1.1036,-0.3888,-0.0400,1.171
16.663000,1.1027,-0.3812,-0.0192,1.167
16.663000,1.0992,-0.3697,-0.0114,1.160
16.664000,1.0909,-0.3619,-0.0019,1.149
16.664000,1.0802,-0.3558,0.0137,1.137
16.664000,1.0697,-0.3519,0.0330,1.127
16.664000,1.0626,-0.3448,0.0494,1.118
16.664000,1.0545,-0.3363,0.0567,1.108
16.668000,1.0438,-0.3282,0.0802,1.097
16.672000,1.0328,-0.3206,0.1024,1.086
16.676000,1.0181,-0.3133,0.1144,1.071
16.680000,1.0003,-0.3094,0.1149,1.053
16.683000,0.9788,-0.3050,0.1198,1.032
16.688000,0.9573,-0.3006,0.1203,1.011
16.692000,0.9351,-0.2964,0.1300,0.990
16.696000,0.9180,-0.2935,0.1462,0.975
16.700000,0.9038,-0.2928,0.1691,0.965
16.704000,0.8901,-0.2928,0.1840,0.955
16.708000,0.8762,-0.2979,0.1972,0.946
16.713000,0.8606,-0.3084,0.2128,0.939
16.716000,0.8427,-0.3214,0.2312,0.931
16.720000,0.8251,-0.3331,0.2444,0.923
16.724000,0.8110,-0.3409,0.2534,0.915
16.728000,0.7958,-0.3463,0.2615,0.906
16.738000,0.7777,-0.3539,0.2739,0.897
16.740000,0.7557,-0.3609,0.2844,0.884
16.740000,0.7333,-0.3690,0.2930,0.872
16.745000,0.7137,-0.3776,0.2942,0.859
16.789000,0.6966,-0.3854,0.2915,0.848
16.789000,0.6817,-0.3915,0.2930,0.839
16.790000,0.6680,-0.3964,0.2986,0.832
16.790000,0.6588,-0.3986,0.3111,0.830
16.790000,0.6534,-0.4022,0.3225,0.832
16.790000,0.6507,-0.4074,0.3221,0.833
16.791000,0.6522,-0.4132,0.3115,0.833
16.791000,0.6546,-0.4179,0.2974,0.832
16.791000,0.6575,-0.4230,0.2837,0.832
16.791000,0.6588,-0.4262,0.2681,0.829
16.792000,0.6580,-0.4315,0.2500,0.826
16.792000,0.6580,-0.4386,0.2380,0.826
16.800000,0.6602,-0.4474,0.2331,0.831
16.800000,0.6656,-0.4587,0.2334,0.841
16.805000,0.6717,-0.4721,0.2363,0.854
16.808000,0.6788,-0.4858,0.2402,0.869
16.812000,0.6849,-0.5019,0.2407,0.883
16.816000,0.6898,-0.5161,0.2385,0.894
16.822000,0.6910,-0.5310,0.2339,0.902
16.824000,0.6895,-0.5469,0.2290,0.909
16.828000,0.6861,-0.5615,0.2160,0.913
16.833000,0.6817,-0.5747,0.2080,0.916
16.836000,0.6746,-0.5879,0.2014,0.917
16.840000,0.6700,-0.6004,0.2004,0.922
16.844000,0.6668,-0.6140,0.2004,0.928
16.895000,0.6722,-0.6272,0.1916,0.939
16.896000,0.6773,-0.6436,0.1835,0.952
16.896000,0.6788,-0.6646,0.1782,0.967
16.896000,0.6805,-0.6842,0.1750,0.981
16.897000,0.6844,-0.7035,0.1738,0.997
16.897000,0.6903,-0.7223,0.1669,1.013
16.897000,0.7018,-0.7389,0.1579,1.031
16.897000,0.7096,-0.7587,0.1554,1.050
16.897000,0.7149,-0.7814,0.1520,1.070
16.897000,0.7218,-0.8048,0.1535,1.092
16.898000,0.7301,-0.8263,0.1598,1.114
16.898000,0.7406,-0.8452,0.1640,1.136
16.898000,0.7535,-0.8625,0.1699,1.158
16.902000,0.7672,-0.8789,0.1774,1.180
16.904000,0.7802,-0.8945,0.1882,1.202
16.908000,0.7902,-0.9104,0.1960,1.221
16.913000,0.7985,-0.9277,0.2023,1.241
16.916000,0.8080,-0.9414,0.2099,1.258
16.921000,0.8185,-0.9531,0.2177,1.275
16.924000,0.8273,-0.9619,0.2253,1.289
16.928000,0.8351,-0.9700,0.2321,1.301
16.937000,0.8413,-0.9776,0.2375,1.311
16.937000,0.8476,-0.9837,0.2453,1.321
16.940000,0.8559,-0.9917,0.2536,1.334
16.944000,0.8667,-0.9971,0.2639,1.347
17.000000,0.8764,-1.0020,0.2739,1.359
17.000000,0.8867,-1.0071,0.2849,1.372
17.000000,0.8943,-1.0123,0.2976,1.383
17.001000,0.8996,-1.0184,0.3142,1.395
17.001000,0.9038,-1.0237,0.3291,1.405
17.001000,0.9067,-1.0284,0.3487,1.415
17.001000,0.9084,-1.0308,0.3668,1.422
17.001000,0.9109,-1.0323,0.3785,1.428
17.002000,0.9121,-1.0350,0.3853,1.432
17.002000,0.9089,-1.0365,0.3936,1.434
17.002000,0.9033,-1.0362,0.4049,1.433
17.002000,0.8967,-1.0365,0.4195,1.433
17.002000,0.8906,-1.0387,0.4339,1.435
17.003000,0.8855,-1.0430,0.4471,1.439
17.005000,0.8781,-1.0511,0.4611,1.445
17.009000,0.8686,-1.0626,0.4733,1.452
17.013000,0.8554,-1.0785,0.4848,1.459
17.016000,0.8425,-1.0961,0.4933,1.468
17.021000,0.8290,-1.1112,0.4992,1.474
17.024000,0.8129,-1.1254,0.5033,1.477
17.028000,0.7961,-1.1342,0.5094,1.476
17.038000,0.7780,-1.1369,0.5160,1.471
17.039000,0.7623,-1.1332,0.5236,1.463
17.041000,0.7492,-1.1234,0.5307,1.451
17.044000,0.7411,-1.1068,0.5405,1.437
17.089000,0.7389,-1.0824,0.5502,1.421
17.090000,0.7391,-1.0494,0.5639,1.402
17.090000,0.7391,-1.0081,0.5810,1.378
17.090000,0.7494,-0.9590,0.6001,1.357
17.091000,0.7587,-0.9060,0.6213,1.335
17.091000,0.7680,-0.8527,0.6421,1.315
17.091000,0.7772,-0.7997,0.6577,1.295
17.091000,0.7870,-0.7462,0.6648,1.272
17.091000,0.7975,-0.6937,0.6663,1.249
17.092000,0.8102,-0.6414,0.6619,1.227
17.092000,0.8259,-0.5901,0.6541,1.208
17.092000,0.8464,-0.5383,0.6421,1.191
17.096000,0.8708,-0.4887,0.6255,1.178
17.100000,0.8972,-0.4394,0.6042,1.168
17.105000,0.9253,-0.3939,0.5793,1.161
17.108000,0.9512,-0.3553,0.5485,1.154
17.113000,0.9737,-0.3253,0.5124,1.147
17.116000,0.9925,-0.3040,0.4686,1.139
17.120000,1.0059,-0.2903,0.4181,1.127
17.124000,1.0142,-0.2862,0.3614,1.114
17.128000,1.0164,-0.2894,0.3030,1.099
17.132000,1.0150,-0.2979,0.2429,1.085
17.136000,1.0108,-0.3118,0.1808,1.073
17.140000,1.0052,-0.3277,0.1190,1.064
17.144000,0.9971,-0.3473,0.0570,1.057
17.150000,0.9861,-0.3661,-0.0056,1.052
17.153000,0.9737,-0.3815,-0.0713,1.048
17.156000,0.9578,-0.3961,-0.1353,1.045
17.160000,0.9360,-0.4113,-0.1981,1.041
17.215000,0.9072,-0.4284,-0.2577,1.036
17.215000,0.8747,-0.4465,-0.3122,1.030
17.215000,0.8415,-0.4611,-0.3618,1.025
17.216000,0.8090,-0.4728,-0.4035,1.020
17.216000,0.7775,-0.4792,-0.4387,1.013
17.216000,0.7465,-0.4836,-0.4697,1.006
17.216000,0.7149,-0.4836,-0.4908,0.993
17.217000,0.6854,-0.4807,-0.5059,0.978
17.217000,0.6568,-0.4763,-0.5164,0.962
17.217000,0.6304,-0.4672,-0.5213,0.942
17.217000,0.6065,-0.4565,-0.5174,0.919
17.217000,0.5862,-0.4440,-0.5086,0.894
17.218000,0.5686,-0.4279,-0.4976,0.868
17.218000,0.5564,-0.4088,-0.4820,0.842
17.221000,0.5478,-0.3856,-0.4585,0.812
17.224000,0.5434,-0.3597,-0.4314,0.782
17.229000,0.5400,-0.3346,-0.4004,0.751
17.232000,0.5395,-0.3094,-0.3654,0.721
17.236000,0.5427,-0.2850,-0.3320,0.697
17.240000,0.5515,-0.2615,-0.2978,0.679
17.244000,0.5620,-0.2393,-0.2621,0.665
17.249000,0.5747,-0.2188,-0.2257,0.655
17.252000,0.5906,-0.1968,-0.1885,0.650
17.256000,0.6065,-0.1765,-0.1512,0.649
17.260000,0.6197,-0.1582,-0.1189,0.651
17.266000,0.6326,-0.1416,-0.0898,0.654
17.269000,0.6426,-0.1254,-0.0622,0.658
17.273000,0.6507,-0.1074,-0.0334,0.660
17.276000,0.6561,-0.0949,-0.0073,0.663
17.280000,0.6585,-0.0841,0.0167,0.664
17.321000,0.6573,-0.0766,0.0355,0.663
17.322000,0.6529,-0.0746,0.0494,0.659
17.322000,0.6446,-0.0754,0.0611,0.652
17.322000,0.6341,-0.0793,0.0675,0.643
17.323000,0.6197,-0.0868,0.0726,0.630
17.323000,0.6040,-0.0978,0.0785,0.617
17.323000,0.5882,-0.1115,0.0826,0.604
17.323000,0.5720,-0.1259,0.0890,0.592
17.323000,0.5579,-0.1433,0.0929,0.583
17.323000,0.5447,-0.1626,0.1017,0.577
17.324000,0.5344,-0.1855,0.1085,0.576
17.328000,0.5266,-0.2090,0.1156,0.578
17.333000,0.5212,-0.2320,0.1220,0.583
17.336000,0.5190,-0.2527,0.1305,0.592
17.340000,0.5178,-0.2710,0.1400,0.601
17.344000,0.5188,-0.2886,0.1454,0.611
17.349000,0.5202,-0.3030,0.1479,0.620
17.352000,0.5246,-0.3143,0.1498,0.630
17.356000,0.5325,-0.3258,0.1540,0.643
17.360000,0.5454,-0.3370,0.1596,0.661
17.369000,0.5623,-0.3495,0.1677,0.683
17.373000,0.5830,-0.3619,0.1779,0.709
17.373000,0.6097,-0.3746,0.1906,0.741
17.376000,0.6392,-0.3890,0.1999,0.775
17.416000,0.6698,-0.4037,0.2048,0.808
17.417000,0.7015,-0.4184,0.2094,0.843
17.417000,0.7320,-0.4315,0.2136,0.876
17.417000,0.7616,-0.4433,0.2172,0.908
17.418000,0.7917,-0.4548,0.2199,0.939
17.418000,0.8193,-0.4662,0.2248,0.969
17.418000,0.8444,-0.4782,0.2290,0.997
17.418000,0.8444,-0.4887,0.2287,1.002
17.418000,0.8899,-0.4995,0.2275,1.046
17.419000,0.9138,-0.5066,0.2265,1.069
17.421000,0.9373,-0.5112,0.2251,1.091
17.424000,0.9600,-0.5166,0.2216,1.112
17.429000,0.9803,-0.5197,0.2158,1.130
17.433000,0.9981,-0.5210,0.2099,1.145
17.438000,1.0128,-0.5217,0.2001,1.157
17.440000,1.0262,-0.5193,0.1879,1.165
17.444000,1.0387,-0.5180,0.1706,1.173
17.448000,1.0511,-0.5171,0.1552,1.182
17.453000,1.0646,-0.5168,0.1440,1.192
17.457000,1.0765,-0.5193,0.1403,1.203
17.460000,1.0861,-0.5239,0.1418,1.214
17.464000,1.0953,-0.5288,0.1466,1.225
17.468000,1.1049,-0.5366,0.1542,1.238
17.472000,1.1144,-0.5469,0.1640,1.252
17.476000,1.1239,-0.5586,0.1760,1.267
17.484000,1.1347,-0.5686,0.1889,1.283
17.484000,1.1420,-0.5786,0.2048,1.296
17.488000,1.1503,-0.5921,0.2238,1.313
17.491000,1.1593,-0.6075,0.2436,1.331
17.526000,1.1716,-0.6233,0.2654,1.353
17.527000,1.1865,-0.6404,0.2874,1.379
17.527000,1.2033,-0.6563,0.3067,1.405
17.527000,1.2197,-0.6671,0.3245,1.428
17.528000,1.2365,-0.6744,0.3387,1.449
17.528000,1.2563,-0.6795,0.3514,1.471
17.528000,1.2773,-0.6829,0.3609,1.493
17.528000,1.3018,-0.6842,0.3670,1.516
17.528000,1.3257,-0.6871,0.3704,1.538
17.538000,1.3519,-0.6856,0.3753,1.562
17.539000,1.3865,-0.6834,0.3780,1.591
17.540000,1.4251,-0.6832,0.3760,1.625
17.544000,1.4657,-0.6829,0.3670,1.658
17.550000,1.5055,-0.6822,0.3506,1.690
17.552000,1.5373,-0.6827,0.3328,1.715
17.556000,1.5637,-0.6810,0.3113,1.734
17.560000,1.5861,-0.6785,0.2893,1.749
17.566000,1.6015,-0.6756,0.2607,1.758
17.573000,1.6089,-0.6719,0.2275,1.758
17.573000,1.6096,-0.6656,0.1940,1.753
17.576000,1.6064,-0.6561,0.1623,1.743
17.584000,1.6003,-0.6453,0.1330,1.731
17.587000,1.5915,-0.6331,0.1105,1.716
17.588000,1.5813,-0.6231,0.0956,1.702
17.592000,1.5690,-0.6155,0.0870,1.688
17.636000,1.5524,-0.6096,0.0853,1.670
17.637000,1.5326,-0.6053,0.0912,1.650
17.637000,1.5104,-0.6004,0.1000,1.628
17.638000,1.4862,-0.5901,0.1061,1.603
17.638000,1.4598,-0.5776,0.1188,1.574
17.638000,1.4310,-0.5574,0.1415,1.542
17.638000,1.4002,-0.5329,0.1745,1.508
17.639000,1.3682,-0.5063,0.2138,1.474
17.639000,1.3335,-0.4780,0.2529,1.439
17.639000,1.3010,-0.4445,0.2847,1.404
17.639000,1.2739,-0.4049,0.3072,1.372
17.641000,1.2519,-0.3617,0.3250,1.343
17.644000,1.2302,-0.3182,0.3392,1.315
17.648000,1.2092,-0.2747,0.3482,1.288
17.652000,1.1896,-0.2329,0.3553,1.263
17.656000,1.1747,-0.1934,0.3531,1.242
17.660000,1.1630,-0.1596,0.3475,1.224
17.665000,1.1530,-0.1301,0.3433,1.210
17.670000,1.1444,-0.1061,0.3370,1.198
17.673000,1.1356,-0.0895,0.3277,1.185
17.676000,1.1244,-0.0807,0.3177,1.171
17.680000,1.1115,-0.0776,0.2993,1.154
17.684000,1.0978,-0.0771,0.2783,1.135
17.689000,1.0863,-0.0790,0.2549,1.119
17.692000,1.0738,-0.0829,0.2297,1.101
17.706000,1.0606,-0.0912,0.2033,1.084
17.707000,1.0465,-0.1044,0.1786,1.067
17.707000,1.0347,-0.1218,0.1564,1.054
17.712000,1.0235,-0.1413,0.1352,1.042
17.765000,1.0135,-0.1648,0.1163,1.033
17.765000,1.0023,-0.1902,0.0966,1.025
17.765000,0.9905,-0.2180,0.0768,1.017
17.765000,0.9808,-0.2456,0.0609,1.013
17.766000,0.9727,-0.2740,0.0497,1.012
17.766000,0.9659,-0.3008,0.0428,1.013
17.766000,0.9612,-0.3272,0.0409,1.016
17.766000,0.9617,-0.3526,0.0416,1.025
17.767000,0.9646,-0.3758,0.0421,1.036
17.767000,0.9727,-0.3947,0.0465,1.051
17.767000,0.9839,-0.4101,0.0504,1.067
17.767000,0.9954,-0.4250,0.0548,1.084
17.768000,1.0069,-0.4389,0.0606,1.100
17.768000,1.0208,-0.4491,0.0670,1.117
17.768000,1.0379,-0.4552,0.0721,1.136
17.773000,1.0550,-0.4574,0.0753,1.152
17.776000,1.0726,-0.4545,0.0790,1.168
17.780000,1.0914,-0.4501,0.0812,1.183
17.786000,1.1093,-0.4438,0.0765,1.197
17.788000,1.1234,-0.4352,0.0719,1.207
